id,video_name_id,frame,psm_origo_x,psm_origo_y,psm_leftFromOrigo_x,psm_leftFromOrigo_y,psm_rightFromOrigoUp_x,psm_rightFromOrigoUp_y,psm_rightFromOrigoDown_x,psm_rightFromOrigoDown_y,psm_belowOrigo_x,psm_belowOrigo_y,psm_aboveOrigo_x,psm_aboveOrigo_y
772,2,390,306.736572265625,292.960540771484,336.056427001953,284.598114013672,293.597381591797,293.369781494141,294.390350341797,305.198669433594,317.431640625,296.391326904297,319.300689697266,284.494445800781
773,1,391,265.698150634766,329.392761230469,257.405334472656,330.347503662109,272.623474121094,322.522766113281,278.677429199219,346.545989990234,271.068817138672,345.937774658203,256.625366210937,318.207275390625
774,2,391,307.347900390625,292.335632324219,336.874389648437,284.095489501953,293.742218017578,292.746307373047,294.386840820312,305.157867431641,318.228881835937,295.680236816406,320.067565917969,283.668273925781
775,1,392,265.281280517578,328.899810791016,256.980834960937,329.864379882812,272.344207763672,322.297302246094,278.110687255859,346.431976318359,270.588592529297,345.607177734375,255.915878295898,317.591125488281
776,2,392,307.747406005859,291.635864257812,337.502502441406,283.426239013672,293.865539550781,292.131042480469,294.264953613281,305.12158203125,318.793853759766,294.944519042969,320.634735107422,282.937561035156
777,1,393,264.317504882812,327.91357421875,256.124114990234,328.906127929687,271.908020019531,321.7509765625,278.029388427734,346.252227783203,270.518981933594,345.553497314453,255.500762939453,316.939270019531
778,2,393,307.703918457031,291.733062744141,337.528564453125,283.419586181641,294.124084472656,292.065155029297,294.257446289062,305.529083251953,318.799621582031,294.794494628906,320.665313720703,282.753356933594
779,1,394,263.922241210937,327.163482666016,255.84211730957,327.87255859375,271.500946044922,321.406829833984,277.235443115234,345.439971923828,269.585479736328,344.83740234375,254.989334106445,316.370971679687
780,2,394,307.586303710937,291.628448486328,337.791076660156,282.856689453125,294.010040283203,291.715118408203,294.148681640625,305.785003662109,318.696075439453,294.664916992187,320.583374023437,282.537811279297
781,1,395,262.871948242187,326.966064453125,254.567749023437,327.876159667969,271.029663085937,321.413696289063,276.611846923828,344.707000732422,268.920776367187,344.271362304688,254.090805053711,315.990539550781
782,2,395,307.305297851562,291.766143798828,337.397399902344,283.138488769531,293.403564453125,292.12744140625,293.475036621094,306.189575195312,318.58837890625,294.536682128906,320.510070800781,282.323516845703
783,1,396,262.587524414062,326.965942382812,254.306518554687,327.804229736328,270.507293701172,321.514129638672,275.545349121094,344.591796875,267.811981201172,343.480316162109,253.500411987305,315.979461669922
784,2,396,307.260925292969,292.578399658203,337.718627929687,283.862274169922,293.353332519531,293.057708740234,293.316955566406,306.457885742187,318.67236328125,295.545043945312,320.596130371094,283.154663085937
785,1,397,261.260864257812,326.808807373047,253.1044921875,327.868194580078,270.017272949219,321.803924560547,274.729248046875,344.597747802734,267.005493164062,342.898559570312,252.574325561523,315.795196533203
786,2,397,307.126129150391,293.416076660156,338.119964599609,284.506378173828,293.370727539062,293.754028320312,293.038421630859,306.783111572266,318.72314453125,296.611999511719,320.633239746094,284.067169189453
787,1,398,260.279052734375,326.557464599609,252.187881469727,327.607025146484,269.180358886719,321.860748291016,273.462554931641,344.180541992187,266.011047363281,342.589813232422,251.422943115234,315.558959960937
788,2,398,307.06005859375,293.458190917969,338.332641601563,284.551788330078,292.818756103516,293.955535888672,292.669891357422,306.957855224609,318.727478027344,296.829345703125,320.628448486328,284.276702880859
789,1,399,259.504028320312,326.283660888672,251.293060302734,327.309204101562,268.779113769531,321.973541259766,272.396514892578,344.029266357422,265.121002197266,342.373870849609,250.70686340332,315.307434082031
790,2,399,306.920715332031,293.440216064453,338.567138671875,284.584106445312,292.829223632812,293.75341796875,292.536987304687,307.120697021484,318.715881347656,297.114959716797,320.628875732422,284.512725830078
791,1,400,258.971435546875,326.665679931641,251.065322875977,327.559387207031,268.57275390625,322.721282958984,272.341918945312,344.264312744141,265.076721191406,342.361999511719,250.049194335937,315.426422119141
792,2,400,307.437957763672,293.297576904297,339.356750488281,284.709686279297,292.829559326172,293.75341796875,292.666809082031,307.361022949219,319.685546875,297.119445800781,321.609832763672,284.470855712891
793,1,401,258.227233886719,326.542236328125,249.810012817383,327.292510986328,268.466552734375,323.158599853516,270.931732177734,344.323547363281,264.301239013672,342.261932373047,249.130584716797,315.32470703125
794,2,401,308.399230957031,293.437622070312,340.255187988281,285.193817138672,292.679138183594,294.093872070312,292.694183349609,307.389617919922,320.605926513672,297.100891113281,322.533203125,284.564300537109
795,1,402,257.75341796875,326.732452392578,249.454132080078,327.350524902344,268.485229492187,323.894744873047,270.593475341797,344.438140869141,263.983703613281,342.032348632812,248.613983154297,315.351715087891
796,2,402,309.876647949219,294.136962890625,341.197723388672,285.892883300781,293.174743652344,294.877166748047,293.114562988281,307.958892822266,321.610076904297,297.622619628906,323.50634765625,285.243560791016
797,1,403,257.243804931641,327.121307373047,248.833526611328,327.495574951172,268.368682861328,324.834411621094,270.177551269531,344.330627441406,263.273895263672,341.470733642578,248.0810546875,315.316375732422
798,2,403,311.290863037109,295.240570068359,342.695465087891,287.555694580078,293.789306640625,296.078948974609,293.841400146484,308.014404296875,323.100982666016,299.122741699219,325.004211425781,286.637756347656
799,1,404,257.155914306641,327.494232177734,248.811218261719,327.613342285156,268.332977294922,325.341827392578,269.831329345703,344.542236328125,263.231079101562,341.501098632812,247.645294189453,315.375152587891
800,2,404,311.968109130859,295.666687011719,343.824951171875,288.622253417969,294.748992919922,296.564147949219,294.417877197266,308.481414794922,324.578399658203,299.506439208984,326.469024658203,287.257843017578
801,1,405,256.727722167969,327.188537597656,248.238754272461,327.330139160156,268.366516113281,325.662872314453,269.250640869141,344.337677001953,262.548583984375,341.135925292969,246.633941650391,314.866424560547
802,2,405,313.399749755859,296.005645751953,345.274597167969,288.635009765625,295.589080810547,296.807678222656,294.978088378906,308.334625244141,325.762268066406,300.057983398437,327.444732666016,288.047607421875
803,1,406,256.408081054687,326.820983886719,247.797088623047,326.932891845703,268.385650634766,325.902984619141,269.074310302734,344.02294921875,262.227416992187,340.948211669922,246.509246826172,314.228729248047
804,2,406,314.950469970703,296.16796875,347.214874267578,288.708129882813,296.248992919922,297.076934814453,295.357513427734,308.250061035156,327.741271972656,300.101318359375,329.434295654297,288.048614501953
805,1,407,256.401824951172,326.845520019531,247.744567871094,326.96728515625,268.595947265625,326.244720458984,268.860107421875,343.863433837891,260.943115234375,340.762908935547,246.179244995117,314.307006835937
806,2,407,316.4208984375,296.612182617188,349.11572265625,289.131072998047,297.068939208984,297.545349121094,295.912414550781,308.356994628906,329.234832763672,300.725067138672,330.833343505859,288.715759277344
807,1,408,256.332702636719,326.979736328125,247.512084960937,326.949249267578,268.780944824219,326.760131835937,268.5830078125,343.840118408203,260.730102539062,340.598785400391,245.935668945312,314.297821044922
808,2,408,317.516632080078,297.358245849609,350.533660888672,290.280517578125,298.543029785156,298.094085693359,296.727355957031,308.102386474609,331.050811767578,301.449859619141,332.679992675781,289.366546630859
809,1,409,256.264770507813,327.116088867187,247.370193481445,326.932189941406,268.984039306641,327.284393310547,268.381042480469,343.832305908203,260.668121337891,340.503204345703,245.709487915039,314.273040771484
810,2,409,318.702026367187,298.016784667969,352.377136230469,290.462799072266,300.029083251953,298.623931884766,297.546936035156,307.925445556641,332.936248779297,301.940216064453,334.547119140625,289.896636962891
811,1,410,256.262512207031,327.114959716797,247.369567871094,326.932800292969,269.256134033203,327.595397949219,268.384338378906,343.822204589844,260.670166015625,340.504425048828,245.709838867187,314.273284912109
812,2,410,320.119598388672,298.059967041016,354.210845947266,290.673461914063,300.727233886719,298.779815673828,298.342346191406,308.302917480469,334.597351074219,301.900360107422,336.282897949219,289.853881835937
813,1,411,255.770004272461,326.892333984375,247.338729858398,326.900604248047,269.101318359375,327.897796630859,268.130218505859,343.644104003906,260.670959472656,340.549865722656,245.392303466797,313.993347167969
814,2,411,321.427551269531,298.296783447266,355.426086425781,291.163055419922,301.919555664062,299.352661132813,299.054473876953,308.300354003906,335.888732910156,302.375915527344,337.563140869141,290.407745361328
815,1,412,255.754379272461,326.845520019531,247.070724487305,326.704132080078,269.119049072266,328.269195556641,268.094177246094,343.546569824219,260.412414550781,340.386688232422,245.108276367187,313.757446289062
816,2,412,323.320343017578,299.448120117187,357.350433349609,291.639801025391,303.839935302734,300.156311035156,299.771423339844,308.368560791016,337.876312255859,302.790130615234,339.614593505859,290.9921875
817,1,413,255.535095214844,326.724243164062,246.76008605957,326.398620605469,269.215759277344,328.478240966797,268.057220458984,343.475921630859,260.225799560547,340.217163085937,244.853408813477,313.528381347656
818,2,413,325.020751953125,300.592102050781,359.423065185547,293.625305175781,305.124389648437,301.329711914062,300.204040527344,308.578491210937,340.353637695312,304.393096923828,341.935455322266,292.484069824219
819,1,414,255.499618530273,326.764038085937,246.606704711914,326.378295898437,269.250366210937,328.488128662109,267.897247314453,343.252502441406,260.178161621094,340.240081787109,244.760223388672,313.496215820312
820,2,414,327.439788818359,302.251434326172,362.136291503906,295.338775634766,306.170928955078,303.043060302734,300.218933105469,308.918304443359,342.425018310547,306.308837890625,344.021270751953,294.343597412109
821,1,415,255.559585571289,326.61962890625,246.477401733398,326.320343017578,269.360595703125,328.63037109375,267.899719238281,343.3046875,260.143005371094,340.256072998047,244.659698486328,313.44384765625
822,2,415,329.55322265625,303.716247558594,364.058349609375,297.088409423828,307.372528076172,303.802551269531,300.559509277344,309.346435546875,344.474731445312,308.056976318359,346.115447998047,296.262573242187
823,1,416,255.588851928711,326.350524902344,246.364318847656,325.637939453125,269.388793945312,328.474395751953,267.806884765625,342.92919921875,259.245300292969,339.315490722656,244.51350402832,312.789825439453
824,2,416,332.366516113281,303.428314208984,366.391265869141,297.212554931641,309.29833984375,304.19677734375,301.255615234375,309.387329101562,346.912506103516,308.111175537109,348.546905517578,296.344909667969
825,1,417,255.632461547852,325.936981201172,246.394104003906,324.8828125,269.448150634766,328.320434570312,267.855682373047,342.683898925781,258.7724609375,338.502960205078,244.38981628418,312.128997802734
826,2,417,333.181213378906,305.731109619141,368.748138427734,297.335784912109,309.679870605469,304.845245361328,300.951538085937,309.551940917969,349.371917724609,308.178161621094,350.984008789062,296.375152587891
827,1,418,256.062530517578,325.961791992187,246.613082885742,324.662078857422,269.706512451172,328.291259765625,268.102111816406,342.502288818359,259.06396484375,338.231384277344,244.62776184082,311.883422851562
828,2,418,334.508117675781,306.917938232422,370.856689453125,298.342468261719,309.821990966797,305.519958496094,300.246551513672,309.645416259766,351.432556152344,308.848999023437,353.016632080078,297.19189453125
829,1,419,256.786102294922,325.991943359375,247.057708740234,324.474365234375,270.067626953125,328.245086669922,268.538024902344,342.435699462891,259.654846191406,338.101379394531,244.885498046875,311.655944824219
830,2,419,335.374938964844,308.172668457031,373.457611083984,299.703979492187,310.192504882812,306.175994873047,299.236968994141,309.772094726562,354.258178710937,310.004425048828,355.889984130859,297.901336669922
831,1,420,257.315460205078,325.843475341797,247.49446105957,324.518310546875,270.622955322266,328.210388183594,268.942474365234,342.536163330078,259.974304199219,338.108154296875,245.690231323242,311.757965087891
832,2,420,336.142639160156,309.12060546875,375.268432617187,301.195617675781,310.981903076172,306.598785400391,298.501129150391,309.854400634766,355.923675537109,310.710845947266,357.75146484375,298.396636962891
833,1,421,257.68505859375,325.904754638672,248.050979614258,324.60107421875,271.406982421875,328.590270996094,269.597991943359,342.882659912109,260.580139160156,338.393157958984,246.187957763672,311.883361816406
834,2,421,336.997863769531,310.099517822266,376.550811767578,301.944732666016,312.010894775391,307.09228515625,297.817016601562,309.981658935547,357.228424072266,311.478088378906,359.1708984375,299.027893066406
835,1,422,257.443054199219,326.019409179687,247.983871459961,325.049682617187,271.953002929687,329.505859375,270.197814941406,343.498352050781,260.8857421875,338.729217529297,246.352005004883,312.692718505859
836,2,422,337.324829101562,310.125885009766,377.297058105469,301.972930908203,312.822967529297,307.107818603516,298.165832519531,309.915802001953,357.698913574219,311.997528076172,359.556671142578,299.463958740234
837,1,423,257.646301269531,325.793304443359,248.450942993164,324.871948242187,272.299713134766,329.539001464844,270.731414794922,343.530670166016,261.342315673828,339.217864990234,247.355117797852,312.704345703125
838,2,423,337.448699951172,310.258605957031,378.070526123047,301.930908203125,313.54736328125,307.100524902344,298.476135253906,309.840209960937,358.694305419922,311.514923095703,360.556549072266,299.075012207031
839,1,424,257.459655761719,325.241790771484,248.462585449219,324.81103515625,272.870697021484,329.543304443359,271.120666503906,343.831207275391,261.536529541016,339.085571289062,247.724685668945,313.159271240234
840,2,424,338.024047851562,309.633453369141,379.365295410156,300.717407226562,313.957672119141,306.491180419922,299.895812988281,309.264190673828,359.742645263672,310.843109130859,361.623352050781,298.238464355469
841,1,425,257.123474121094,324.313446044922,248.495635986328,323.938537597656,273.02099609375,329.032592773437,271.131958007813,343.311920166016,262.020324707031,339.007507324219,247.712417602539,312.180572509766
842,2,425,338.697021484375,308.763885498047,381.550415039062,296.820281982422,314.152618408203,305.883392333984,301.819366455078,308.728240966797,360.453491210937,309.43798828125,362.444915771484,296.96142578125
843,1,426,251.175765991211,325.568389892578,242.923858642578,325.358093261719,265.965545654297,327.972259521484,264.459930419922,343.030120849609,255.435317993164,339.130920410156,241.112380981445,313.469970703125
844,2,426,347.825531005859,301.340972900391,387.546234130859,288.438110351562,314.065460205078,305.733062744141,302.057983398437,308.911407470703,365.097869873047,304.239715576172,368.251495361328,289.264770507812
845,1,427,250.057052612305,325.464813232422,241.098876953125,325.091705322266,264.878021240234,328.285522460937,263.500518798828,343.119323730469,254.260543823242,339.064544677734,240.642730712891,313.641387939453
846,2,427,347.464569091797,301.302795410156,388.588195800781,289.142456054687,314.359039306641,305.670135498047,302.623352050781,308.860504150391,367.427978515625,302.222808837891,369.419219970703,289.449493408203
847,1,428,249.663131713867,325.560791015625,240.680404663086,325.12060546875,264.395477294922,328.271423339844,262.980041503906,343.117156982422,253.786270141602,338.822906494141,240.026458740234,313.526184082031
848,2,428,347.504425048828,301.301696777344,388.954132080078,289.112579345703,314.655151367187,305.590423583984,302.292114257812,308.843688964844,367.700958251953,302.204986572266,369.905670166016,289.211547851563
849,1,429,249.900024414062,324.936126708984,240.620910644531,324.467864990234,264.718505859375,327.996612548828,263.072998046875,342.693756103516,253.675445556641,338.817016601562,240.220733642578,312.781433105469
850,2,429,348.503601074219,300.765167236328,389.765289306641,288.104919433594,315.451477050781,305.305023193359,302.5615234375,308.620880126953,368.318969726562,301.246917724609,370.614074707031,287.781951904297
851,1,430,249.391326904297,325.266754150391,240.221374511719,324.805572509766,264.306762695312,328.085693359375,262.569213867187,342.696960449219,253.251419067383,338.862152099609,239.687240600586,313.264556884766
852,2,430,348.950134277344,301.776306152344,391.341491699219,287.514495849609,315.251190185547,305.161682128906,302.780700683594,308.412384033203,369.218566894531,301.336608886719,371.571136474609,287.929779052734
853,1,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,2,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,1,432,251.0,325.0,240.261199951172,324.752380371094,266.0,335.0,262.485961914062,342.6689453125,253.176544189453,338.87060546875,247.0,315.0
856,2,432,373.0,295.0,386.0,295.0,329.0,300.0,330.0,308.0,371.0,306.0,375.0,278.0
857,1,433,250.87727355957,325.007598876953,240.315444946289,324.678985595703,265.838439941406,334.909454345703,262.402282714844,342.651885986328,253.116439819336,338.889068603516,246.97492980957,314.978424072266
858,2,433,374.714050292969,295.261474609375,387.618225097656,295.234527587891,330.152557373047,300.514434814453,331.212738037109,308.494720458984,372.729736328125,306.366149902344,376.944122314453,278.544281005859
859,1,434,251.182678222656,325.135314941406,240.586776733398,324.612182617187,266.269714355469,334.839996337891,262.540161132812,342.807830810547,253.235397338867,338.852783203125,247.402297973633,314.96435546875
860,2,434,375.283599853516,295.233306884766,388.163269042969,295.483276367187,330.199005126953,300.990142822266,331.214416503906,308.826782226562,373.208435058594,306.320831298828,377.236511230469,278.818572998047
861,1,435,250.936767578125,325.436492919922,240.297409057617,325.202270507812,265.994873046875,334.889068603516,262.475402832031,342.766265869141,253.089920043945,338.883026123047,247.175582885742,315.285003662109
862,2,435,375.454071044922,295.821105957031,388.161926269531,296.030395507812,330.148010253906,301.653106689453,331.264923095703,309.307159423828,373.305145263672,307.262542724609,377.419830322266,279.331817626953
863,1,436,250.937576293945,325.437530517578,240.29753112793,325.202209472656,265.995025634766,334.88916015625,262.475372314453,342.766204833984,253.089706420898,338.882995605469,247.17497253418,315.284027099609
864,2,436,375.458221435547,296.359283447266,388.16943359375,296.531372070312,330.139587402344,302.103271484375,331.208709716797,309.741912841797,373.328582763672,307.7568359375,377.429992675781,279.833099365234
865,1,437,250.992935180664,325.331176757813,240.233871459961,325.215423583984,265.841247558594,334.624114990234,262.239440917969,342.762298583984,252.911651611328,338.711303710937,247.179733276367,315.284820556641
866,2,437,373.883422851562,295.476776123047,386.721923828125,295.272827148437,329.045684814453,302.031494140625,329.831604003906,309.751342773437,371.814636230469,306.509979248047,376.794921875,279.791076660156
867,1,438,251.067001342773,325.214599609375,240.194458007812,325.203643798828,265.696105957031,334.362121582031,262.011047363281,342.740692138672,252.877075195312,338.641052246094,247.184204101562,315.285247802734
868,2,438,372.570739746094,294.270477294922,386.700805664062,293.017700195312,328.6689453125,301.902770996094,328.245147705078,309.790740966797,370.438781738281,305.141937255859,376.046142578125,279.819061279297
869,1,439,251.069534301758,325.216278076172,240.195907592773,325.204772949219,265.694946289062,334.359985351562,262.01025390625,342.738952636719,252.877136230469,338.639526367187,247.186828613281,315.287628173828
870,2,439,373.530914306641,293.742828369141,388.207000732422,292.054016113281,328.707336425781,302.972686767578,327.999420166016,310.281005859375,371.385375976562,304.607147216797,376.714874267578,280.584686279297
871,1,440,251.084991455078,325.251647949219,240.114135742187,325.225067138672,265.735717773437,334.420684814453,262.007690429687,342.741943359375,252.799667358398,338.714508056641,247.127105712891,315.231414794922
872,2,440,375.343017578125,293.645965576172,390.304656982422,291.814666748047,330.139739990234,303.817596435547,329.651641845703,310.723541259766,373.120788574219,304.600128173828,379.053253173828,281.034088134766
873,1,441,251.082611083984,325.25390625,240.070709228516,325.21044921875,265.774963378906,334.483215332031,262.0078125,342.745941162109,252.747817993164,338.806243896484,247.087280273437,315.188232421875
874,2,441,376.817047119141,295.185516357422,392.282196044922,292.423919677734,330.612579345703,306.520141601563,330.232666015625,313.118255615234,374.601287841797,306.046173095703,381.074371337891,282.475524902344
875,1,442,251.082656860352,325.254211425781,240.070816040039,325.210479736328,265.774444580078,334.482727050781,262.007659912109,342.746032714844,252.748092651367,338.806640625,247.086990356445,315.188140869141
876,2,442,377.343811035156,294.681884765625,392.817687988281,292.747863769531,330.455749511719,307.252716064453,330.004638671875,313.656036376953,375.120391845703,305.655944824219,381.275238037109,283.23583984375
877,1,443,250.888916015625,325.346740722656,239.930526733398,325.174194335937,265.779022216797,334.492309570312,262.004638671875,342.741546630859,252.748382568359,338.807983398437,246.838012695312,315.342041015625
878,2,443,377.614318847656,296.052459716797,393.536041259766,293.412628173828,331.066650390625,308.207672119141,330.662048339844,314.448211669922,375.486022949219,306.895874023437,381.724822998047,284.236907958984
879,1,444,250.798202514648,325.380645751953,239.931625366211,325.172302246094,265.675231933594,334.628082275391,261.925231933594,342.664978027344,252.747375488281,338.809631347656,246.837280273437,315.342102050781
880,2,444,379.109741210937,296.109619140625,395.104461669922,293.869262695312,331.635772705078,308.454315185547,331.555206298828,314.759521484375,376.905670166016,306.957153320312,383.146331787109,284.636779785156
881,1,445,250.738479614258,325.438262939453,239.932144165039,325.172546386719,265.755950927734,335.016754150391,262.087432861328,342.79931640625,252.708267211914,338.817291259766,246.841354370117,315.3466796875
882,2,445,380.501190185547,296.659576416016,396.509338378906,294.371795654297,332.174560546875,308.967407226562,332.108032226562,315.181182861328,378.345153808594,307.552642822266,384.333312988281,285.064788818359
883,1,446,250.70329284668,325.480407714844,239.945358276367,325.175628662109,265.851287841797,335.271453857422,262.119995117187,342.815856933594,252.713165283203,338.81787109375,246.843734741211,315.349548339844
884,2,446,382.294494628906,298.955535888672,397.946655273437,296.965484619141,333.006195068359,310.631988525391,333.089416503906,316.815551757812,380.136901855469,309.812683105469,385.971832275391,285.387390136719
885,1,447,250.668930053711,325.515808105469,239.976409912109,325.172882080078,265.888702392578,335.482574462891,262.149963378906,342.842559814453,252.705505371094,338.816162109375,246.845916748047,315.349273681641
886,2,447,384.127685546875,300.527954101562,398.669891357422,299.444213867188,333.044677734375,310.633666992187,333.088714599609,316.832397460937,382.009338378906,311.376800537109,383.770629882812,285.522033691406
887,1,448,250.423324584961,325.538116455078,239.697875976562,325.135833740234,265.867919921875,335.7197265625,262.16357421875,343.180206298828,252.536773681641,338.958435058594,246.588775634766,315.359161376953
888,2,448,385.769561767578,300.667846679688,398.267395019531,303.085540771484,333.181793212891,311.296020507812,333.365081787109,317.522613525391,383.148193359375,312.679168701172,384.816741943359,285.772521972656
889,1,449,250.189712524414,325.541961669922,239.450454711914,325.123016357422,265.999114990234,336.178039550781,262.196044921875,343.456939697266,252.519027709961,339.0517578125,246.340408325195,315.356384277344
890,2,449,387.01123046875,303.794738769531,399.137390136719,307.064758300781,333.587951660156,312.371795654297,333.848968505859,318.607666015625,384.630218505859,316.242645263672,388.982025146484,285.161529541016
891,1,450,250.216003417969,325.927093505859,239.568359375,325.398345947266,265.979064941406,336.384735107422,262.079742431641,343.638549804687,252.506973266602,339.064056396484,246.540023803711,315.579284667969
892,2,450,389.133209228516,304.101104736328,400.226470947266,309.270782470703,334.289398193359,313.881866455078,334.640167236328,320.019500732422,386.595977783203,317.265045166016,389.468841552734,286.013793945312
893,1,451,250.178619384766,325.993774414062,239.383514404297,325.634613037109,265.960144042969,336.575927734375,262.009826660156,343.786560058594,252.565414428711,339.219940185547,246.340118408203,315.8427734375
894,2,451,389.465118408203,306.097076416016,400.98974609375,310.591705322266,334.5419921875,314.634765625,335.097717285156,320.649505615234,387.247497558594,318.702484130859,389.595977783203,286.745758056641
895,1,452,250.353408813477,325.928131103516,239.430404663086,325.652313232422,266.065002441406,336.586853027344,262.10791015625,343.775756835937,252.582397460937,339.330505371094,246.384033203125,315.858001708984
896,2,452,391.489837646484,306.515686035156,402.986206054687,311.093688964844,336.066772460937,315.329956054687,336.952392578125,321.271667480469,389.158142089844,319.114501953125,393.663604736328,287.054718017578
897,1,453,250.420700073242,326.030426025391,239.529525756836,325.686096191406,266.165283203125,336.594909667969,262.206115722656,343.763702392578,252.552062988281,339.3076171875,246.435562133789,315.865112304687
898,2,453,392.398681640625,305.054412841797,404.563873291016,308.216888427734,336.481353759766,315.548309326172,337.264709472656,321.471405029297,389.508880615234,318.828643798828,394.567077636719,286.978088378906
899,1,454,250.40934753418,325.747283935547,239.539474487305,325.539215087891,266.228454589844,336.725677490234,262.208251953125,343.765808105469,252.573135375977,339.295867919922,246.43098449707,315.640350341797
900,2,454,394.513885498047,305.664184570312,408.028564453125,305.424255371094,340.630950927734,318.245452880859,341.838928222656,323.888336181641,391.527862548828,319.358734130859,400.894714355469,288.259857177734
901,1,455,250.35417175293,325.508575439453,239.596633911133,325.336273193359,266.229949951172,336.706237792969,262.207275390625,343.763061523437,252.571914672852,339.294067382812,246.435546875,315.391418457031
902,2,455,396.791168212891,303.902008056641,411.398742675781,303.062438964844,341.347442626953,317.865692138672,342.713226318359,323.559509277344,393.7451171875,317.775817871094,401.864471435547,287.926605224609
903,1,456,250.34407043457,325.984832763672,239.394561767578,325.674682617187,266.107666015625,336.942626953125,262.051940917969,343.786163330078,252.536071777344,339.296142578125,246.344863891602,316.198333740234
904,2,456,398.238494873047,303.167419433594,413.092834472656,301.861175537109,342.204742431641,316.808532714844,343.678314208984,322.570495605469,395.295257568359,316.890075683594,402.697143554687,287.805938720703
905,1,457,250.337783813477,325.977935791016,239.390319824219,325.671752929687,266.054168701172,336.946258544922,261.910369873047,343.792877197266,252.55598449707,339.290130615234,246.344970703125,316.200042724609
906,2,457,399.664611816406,302.277435302734,415.068115234375,300.891479492187,342.670074462891,316.314300537109,344.135925292969,322.071563720703,396.634094238281,316.008453369141,403.538696289062,287.6455078125
907,1,458,250.396118164062,325.997772216797,239.7255859375,325.665924072266,266.483978271484,336.925476074219,262.357177734375,343.788391113281,252.713775634766,339.359558105469,246.790664672852,316.184204101562
908,2,458,400.782928466797,301.133392333984,417.384552001953,299.273406982422,343.3466796875,316.131530761719,344.7451171875,321.911315917969,397.823364257812,314.786254882812,404.275695800781,288.250823974609
909,1,459,249.693511962891,325.968688964844,238.803421020508,325.758361816406,265.569061279297,337.046569824219,261.399841308594,343.815551757812,252.018463134766,339.293182373047,245.732681274414,316.168426513672
910,2,459,401.317749023437,300.166839599609,418.043243408203,298.239868164062,343.816650390625,316.136932373047,345.231170654297,321.923492431641,398.346252441406,313.871551513672,404.823333740234,288.553314208984
911,1,460,249.882568359375,325.845367431641,239.064270019531,325.58984375,265.893249511719,337.047912597656,261.851318359375,343.812347412109,252.233505249023,339.279449462891,246.023818969727,315.955627441406
912,2,460,402.925842285156,300.184661865234,420.092315673828,298.237945556641,344.824554443359,316.22412109375,346.356140136719,322.051635742187,400.017852783203,313.876190185547,405.713897705078,289.001342773437
913,1,461,250.089935302734,325.693298339844,239.321395874023,325.405914306641,266.255981445312,337.03271484375,262.366943359375,343.804534912109,252.560073852539,339.254425048828,246.335357666016,315.710571289062
914,2,461,403.483428955078,300.624847412109,420.620513916016,298.653778076172,345.336547851562,316.705993652344,346.911102294922,322.541656494141,400.515380859375,314.365173339844,406.551391601563,289.456237792969
915,1,462,249.377258300781,325.615509033203,238.453170776367,325.420318603516,265.774322509766,337.075500488281,261.846038818359,343.807159423828,252.040512084961,339.247894287109,245.34587097168,315.716583251953
916,2,462,402.964447021484,301.10546875,420.045745849609,299.353179931641,344.373748779297,316.725982666016,345.970611572266,322.558227539062,400.026733398438,314.825439453125,406.043426513672,289.289916992187
917,1,463,249.326614379883,325.626800537109,238.410705566406,325.413452148437,265.744110107422,337.031585693359,261.841674804687,343.808044433594,252.00537109375,339.250946044922,245.342132568359,315.714385986328
918,2,463,402.471527099609,303.034393310547,418.417907714844,301.714935302734,344.292816162109,316.670074462891,345.870178222656,322.487548828125,399.557220458984,316.434967041016,405.608917236328,289.008911132812
919,1,464,249.196273803711,325.667938232422,238.334213256836,325.417663574219,265.445648193359,336.967041015625,261.545501708984,343.811279296875,251.616577148437,339.250823974609,245.32746887207,315.706512451172
920,2,464,402.735229492187,301.467346191406,415.923736572266,303.972351074219,341.921813964844,315.133270263672,343.27734375,320.889770507812,398.43603515625,317.215667724609,403.375427246094,288.497344970703
921,1,465,248.800247192383,325.636871337891,237.856674194336,325.408325195312,265.164398193359,336.948089599609,261.301086425781,343.806457519531,251.441757202148,339.243255615234,244.807540893555,315.707733154297
922,2,465,402.277221679687,302.945922851562,415.208312988281,306.132476806641,340.914794921875,316.090972900391,342.339447021484,321.870300292969,397.980682373047,318.727783203125,402.983673095703,288.430358886719
923,1,466,249.039413452148,325.636657714844,238.217193603516,325.346435546875,265.174774169922,336.980041503906,261.304718017578,343.810485839844,251.442337036133,339.243957519531,245.309829711914,315.705474853516
924,2,466,404.331604003906,303.803192138672,415.998504638672,308.561431884766,341.220092773437,316.398712158203,342.525939941406,322.210693359375,399.765045166016,319.908538818359,403.203460693359,288.829895019531
925,1,467,249.037811279297,325.634307861328,238.232299804687,325.361297607422,265.175140380859,336.989013671875,261.3076171875,343.817077636719,251.44352722168,339.241485595703,245.314712524414,315.709259033203
926,2,467,403.845794677734,306.106903076172,415.675720214844,310.970947265625,341.189300537109,316.709930419922,342.396484375,322.513488769531,399.924621582031,321.615386962891,403.154693603516,288.943389892578
